,id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle
1084,1112,Sandeep Sharma,S Sharma,India,1993-05-18,True,True,MEDIUM_SEAM
1085,1113,Axar Patel,A Patel,India,1994-01-20,False,False,
1086,1114,Pravin Tambe,P Tambe,India,1971-10-08,True,True,LEG_SPIN
1087,1115,Sachin Baby,S Baby,India,1988-12-18,True,False,
1089,1117,Hanuma Vihari,H Vihari,India,1993-10-13,True,True,OFF_SPIN
1090,1118,Karn Sharma,K Sharma,India,1987-10-23,True,False,
1092,1120,Shane Shillingford,S Shillingford,West India,1983-02-20,False,True,
1096,1124,Jasprit Bumrah,J Bumrah,India,1993-12-06,True,True,
1097,1125,KL Rahul,KL Rahul,India,1992-04-18,False,True,
1098,1126,Michael Chinouya,M Chinouya,Zimbabwe,1986-06-09,False,True,
1099,1127,Shingi Masakadza,S Masakadza,Zimbabwe,1986-09-04,False,True,
1100,1128,Richmond Mutumbami,R Mutumbami,Zimbabwe,1989-06-11,False,True,
1101,1129,Sikandar Raza,S Raza,Zimbabwe,1986-04-24,False,True,
1102,1130,Mominul Haque,M Haque,Bangladesh,1991-09-29,False,False,
1103,1131,Robiul Islam,R Islam,Bangladesh,1986-10-20,False,True,
1105,1133,Shamsur Rahman,S Rahman,Bangladesh,1988-06-05,False,True,
1106,1134,Sohag Gazi,S Gazi,Bangladesh,1991-08-05,False,True,
1107,1135,Rubel Hossain,R Hossain,Bangladesh,1990-01-01,False,True,
1108,1136,Tinashe Panyangara,T Panyangara,Zimbabwe,1985-10-21,False,True,
1109,1137,Andrew Ellis,A Ellis,New Zealand,1982-03-24,False,True,
1110,1138,Devon Smith,DS Smith,West India,1981-10-21,False,False,
1112,1140,Tom Latham,T Latham,New Zealand,1992-04-02,False,False,
1113,1141,Kyle Coetzer,K Coetzer,Scotland,1984-04-14,False,True,
1114,1142,Preston Mommsen,P Mommsen,Scotland,1987-10-14,False,True,
1115,1143,Richie Berrington,R Berrington,Scotland,1987-04-03,False,True,
1116,1144,Neil Carter,N Carter,Scotland,1975-01-29,False,False,
1118,1146,Josh Davey,J Davey,Scotland,1990-08-03,False,True,
1120,1148,Majid Haq,M Haq,Scotland,1983-02-11,False,False,
1122,1150,Matt Machan,M Machan,Scotland,1991-02-15,False,False,
1123,1151,David Murphy,D Murphy,Scotland,1989-06-24,False,True,
1124,1152,Rob Taylor,R Taylor,Scotland,1989-12-21,False,False,
1125,1153,Dilhara Lokuhettige,D Lokuhettige,Sri Lanka,1980-07-03,False,True,
1126,1154,Ben Stokes,B Stokes,England,1991-06-04,True,False,
1127,1155,Gordon Goudie,G Goudie,Scotland,1987-08-12,False,True,
1128,1156,Calum MacLeod,C MacLeod,Scotland,1988-11-15,False,True,
1129,1157,Collins Obuya,C Obuya,Kenyan,1981-07-27,False,True,
1131,1159,Rakep Patel,R Patel,Kenyan,1989-07-12,False,True,
1133,1161,Duncan Allan,D Allan,Kenyan,1991-10-14,False,True,
1135,1163,Nehemiah Odhiambo,NN Odhiambo,Kenyan,1983-08-07,False,True,
1136,1164,James Ngoche,J Ngoche,Kenyan,1988-01-29,False,True,
1137,1165,Hiren Varaiya,H Varaiya,Kenyan,1984-04-09,False,True,
1138,1166,Elijah Otieno,E Otieno,Kenyan,1988-01-03,False,True,
1139,1167,Nelson Odhiambo,NM Odhiambo,Kenyan,1989-03-21,False,True,
1140,1168,Shem Ngoche,S Ngoche,Kenyan,1989-06-06,False,True,
1141,1169,Ragheb Aga,R Aga,Kenyan,1984-07-10,False,True,
1142,1170,Peter Borren,P Borren,Dutch,1983-08-21,False,True,
1143,1171,Wesley Barresi,W Barresi,Dutch,1984-05-03,False,True,
1144,1172,Mudassar Bukhari,M Bukhari,Dutch,1983-12-26,False,True,
1147,1175,Tim Gruijters,T Gruijters,Dutch,1981-08-28,False,True,
1148,1176,Ahsan Malik,A Malik,Dutch,1989-08-28,False,True,
1149,1177,Paul van Meekeren,P van Meekeren,Dutch,1989-08-29,False,True,
1150,1178,Stephan Myburgh,S Myburgh,Dutch,1984-02-28,False,False,
1151,1179,Michael Rippon,M Rippon,Dutch,1991-09-14,False,True,
1152,1180,Pieter Seelaar,P Seelaar,Dutch,1987-07-02,False,True,
1153,1181,Michael Swart,M Swart,Dutch,1982-10-01,False,True,
1154,1182,John Mooney,J Mooney,Ireland,1982-02-10,False,False,
1156,1184,Craig Wallace,C Wallace,Scotland,1990-06-27,False,True,
1157,1185,Alasdair Evans,A Evans,Scotland,1989-01-12,False,True,
1158,1188,Matthew Cross,M Cross,Scotland,1992-10-15,False,True,
1160,1190,Andrew Balbirnie,A Balbirnie,Ireland,1990-12-28,False,True,
1161,1191,Stuart Poynter,S Poynter,Ireland,1990-10-18,False,True,
1165,1200,Edgar Schiferli,E Schiferli,Dutch,1976-05-17,False,True,
1166,1201,Mohammad Rizwan,Mohammad Rizwan,Pakistan,1992-06-01,False,True,
1168,1203,Chaturanga de Silva,C de Silva,Sri Lanka,1990-01-17,False,False,
1169,1205,Khurram Khan,K Khan,Emirati,1971-06-21,False,False,
1171,1207,Amjad Javed,A Javed,Emirati,1980-07-05,False,True,
1176,1212,Muhammad Naveed,M Naveed,Emirati,1987-06-03,False,True,
1177,1213,Nasir Aziz,N Aziz,Emirati,1986-06-16,False,True,
1178,1214,Swapnil Patil,S Patil,Emirati,1985-04-15,False,True,
1179,1215,Rohan Mustafa,R Mustafa,Emirati,1988-10-07,False,True,
1180,1216,Shaiman Anwar,S Anwar,Emirati,1979-03-15,False,True,
1182,1218,Shadeep Silva,S Silva,Emirati,1978-08-18,False,False,
1183,1219,Sarel Burger,S Burger,Namibian,1983-02-13,False,True,
1185,1221,Jason Davidson,J Davidson,Namibian,1993-05-21,False,True,
1189,1225,Bernard Scholtz,B Scholtz,Namibian,1990-03-10,False,True,
1190,1226,Nicolaas Scholtz,N Scholtz,Namibian,1986-11-05,False,False,
1191,1227,JJ Smit,JJ Smit,Namibian,1995-11-10,False,True,
1192,1228,LP van der Westhuizen,L van der Westhuizen,Namibian,1988-03-31,False,False,
1194,1230,Christi Viljoen,C Viljoen,Namibian,1987-09-28,False,True,
1197,1233,Jimmy Hansra,J Hansra,Canadian,1984-12-29,False,True,
1199,1235,Harvir Baidwan,H Baidwan,Canadian,1987-07-31,False,True,
1201,1237,Parth Desai,P Desai,India,1990-12-11,False,True,
1202,1238,Jeremy Gordon,J Gordon,Canadian,1987-01-20,False,True,
1204,1240,Junaid Siddiqui,J Siddiqui,Canadian,1983-03-25,False,True,
1205,1241,Nitish Kumar,N Kumar,Canadian,1994-05-21,False,True,
1206,1242,Henry Osinde,H Osinde,Canadian,1978-10-17,False,True,
1207,1243,Hiral Patel,H Patel,Canadian,1991-08-10,False,True,
1208,1244,Cecil Pervez,C Pervez,Canadian,1984-07-22,False,True,
1209,1245,Rizwan Cheema,R Cheema,Canadian,1978-08-15,False,True,
1214,1250,Rahmat Shah,R Shah,Afghanistan,1993-07-06,False,True,
1215,1251,Mirwais Ashraf,M Ashraf,Afghanistan,1988-06-30,False,True,
1218,1255,Chris Tremlett,C Tremlett,England,1981-09-02,False,True,
1219,1256,James Taylor,J Taylor,England,1990-01-06,False,True,
1221,1258,Ahmed Raza,A Raza,Emirati,1988-10-10,False,False,
1222,1259,Simon Kerrigan,Simon Kerrigan,England,1989-05-10,False,True,
1223,1260,Sohaib Maqsood,S Maqsood,Pakistan,1987-04-15,False,True,
1226,1265,Asif Ali,A Ali,Pakistan,1989-04-13,False,False,
1230,1269,Samiullah Khan,S Khan,Pakistan,1982-08-04,False,True,
1234,1273,Imran Khalid,I Khalid,Pakistan,1982-12-29,False,False,
1237,1276,Hardus Viljoen,H Viljoen,South Africa,1989-03-06,False,True,
1239,1278,Nick Beard,N Beard,New Zealand,1989-09-16,False,False,
1241,1280,Neil Broom,N Broom,New Zealand,1983-11-20,False,True,
1242,1281,Mark Craig,M Craig,New Zealand,1987-03-23,False,False,
1243,1282,Jacob Duffy,J Duffy,New Zealand,1994-08-02,False,True,
1244,1283,James McMillan,J McMillan,New Zealand,1978-06-14,False,True,
1246,1285,Ashton Turner,A Turner,Australia,1993-01-25,False,True,
1249,1288,Joel Paris,J Paris,Australia,1992-12-11,False,False,
1251,1290,Graeme van Buuren,G van Buuren,South Africa,1990-08-22,False,True,
1254,1293,Milinda Siriwardana,M Siriwardana,Sri Lanka,1985-12-04,False,False,
1256,1295,Dhananjaya de Silva,D de Silva,Sri Lanka,1991-09-06,False,True,
1257,1296,Khurram Manzoor,K Manzoor,Pakistan,1986-06-10,False,True,
1260,1299,Chris Jordan,C Jordan,England,1988-10-04,True,True,
1261,1300,Jamie Overton,J Overton,England,1994-04-10,False,True,
1263,1302,Anamul Haque,A Haque,Bangladesh,1993-12-16,False,True,
1264,1304,Ish Sodhi,I Sodhi,New Zealand,1992-10-31,False,True,
1266,1306,Al-Amin Hossain,Al-Amin Hossain,Bangladesh,1990-01-01,True,True,FAST_SEAM
1267,1307,Naeem Islam,N Islam,Bangladesh,1986-12-31,False,True,
1268,1308,Anton Devcich,A Devcich,New Zealand,1985-09-26,False,False,
1269,1309,Sheldon Cottrell,S Cottrell,West India,1989-08-19,False,True,
1271,1311,Chadwick Walton,C Walton,West India,1985-07-03,False,True,
1273,1313,Noor Ali Zadran,N Zadran,Afghanistan,1988-07-10,False,True,
1274,1314,Janeiro Tucker,J Tucker,Bermudian,1975-03-15,False,True,
1275,1315,Kamal Bashir,K Bashir,Bermudian,1988-12-13,False,True,
1276,1316,Derrick Brangman,D Brangman,Bermudian,1987-08-24,False,False,
1278,1318,Lionel Cann,L Cann,Bermudian,1972-10-03,False,True,
1283,1323,Malachi Jones,M Jones,Bermudian,1989-06-26,False,True,
1284,1324,Kamau Leverock,K Leverock,Bermudian,1994-10-19,False,False,
1286,1326,Jacobi Robinson,J Robinson,Bermudian,1984-12-31,False,True,
1287,1327,Dion Stovell,D Stovell,Bermudian,1984-09-12,False,True,
1291,1332,Raza Rehman,R Rehman,Canadian,1985-11-05,False,True,
1292,1333,Louis Klazinga,L Klazinga,Namibian,1985-12-04,False,True,
1296,1337,Aftab Ahmed,A Ahmed,Danish,1990-03-22,False,True,
1298,1339,Basit Javed,B Javed,Danish,1993-09-20,False,True,
1299,1340,Kasper Rubin,K Rubin,Danish,1986-12-30,False,True,
1301,1342,Bashir Shah,B Shah,Danish,1983-06-04,False,True,
1303,1344,Michael Pedersen,M Pedersen,Danish,1986-10-03,False,False,
1305,1346,Kamran Mahmood,K Mahmood,Danish,1993-01-20,False,True,
1306,1347,Yasir Iqbal,Y Iqbal,Danish,1983-09-19,False,True,
1309,1350,Jamie Atkinson,J Atkinson,Hong Konger,1990-08-13,False,True,
1310,1351,Tanwir Afzal,T Afzal,Hong Konger,1988-06-12,False,True,
1311,1352,Irfan Ahmed,I Ahmed,Hong Konger,1989-11-20,False,True,
1312,1353,Munir Dar,M Dar,Hong Konger,1974-03-04,False,True,
1313,1354,Nadeem Ahmed,N Ahmed,Hong Konger,1987-09-28,False,True,
1315,1356,Haseeb Amjad,H Amjad,Hong Konger,1987-11-11,False,True,
1316,1357,Waqas Barkat,W Barkat,Hong Konger,1990-02-17,False,True,
1317,1358,Mark Chapman,M Chapman,Hong Konger,1994-06-27,False,False,
1318,1359,Babar Hayat,B Hayat,Hong Konger,1992-01-05,False,True,
1319,1360,Kinchit Shah,K Shah,Hong Konger,1995-12-09,False,False,
1320,1361,Aizaz Khan,A Khan,Hong Konger,1993-03-21,False,True,
1321,1362,Nizakat Khan,N Khan,Hong Konger,1992-07-08,False,True,
1324,1365,Andy McBrine,A McBrine,Ireland,1993-04-30,True,True,
1326,1367,Gareth Berg,G Berg,Italian,1981-01-18,False,True,
1328,1369,Damian Crowley,D Crowley,Italian,1989-05-20,False,True,
1329,1370,Madupa Fernando,M Fernando,Italian,1991-07-13,False,False,
1330,1371,Shan Munasinghe,S Munasinghe,Italian,1986-10-07,False,True,
1334,1375,Carl Sandri,C Sandri,Italian,1983-07-11,False,True,
1337,1378,Vincenzo Pennazza,V Pennazza,Italian,1984-10-19,False,True,
1340,1381,Steve Tikolo,S Tikolo,Kenyan,1971-06-25,False,True,
1341,1382,Thomas Odoyo,T Odoyo,Kenyan,1978-05-12,False,True,
1343,1384,Paras Khadka,P Khadka,Nepal,1987-10-24,False,True,
1344,1385,Gyanendra Malla,G Malla,Nepal,1987-07-06,False,True,
1346,1387,Shakti Gauchan,S Gauchan,Nepal,1984-04-22,False,True,
1347,1388,Jitendra Mukhiya,J Mukhiya,Nepal,1992-11-22,False,True,
1352,1393,Amrit Bhattarai,A Bhattarai,Nepal,1987-12-27,False,True,
1353,1394,Basant Regmi,B Regmi,Nepal,1986-04-06,False,False,
1355,1396,Avinash Karn,A Karn,Nepal,1995-02-04,False,True,
1359,1400,Ben Cooper,B Cooper,Dutch,1992-02-10,False,False,
1360,1401,Vivian Kingma,V Kingma,Dutch,1994-10-23,False,True,
1361,1402,Christopher Amini,CR Amini,Papuan,1984-06-12,False,True,
1362,1403,Assad Vala,A Vala,Papuan,1987-08-05,False,False,
1363,1404,Tony Ura,T Ura,Papuan,1989-10-15,False,True,
1365,1406,Mahuru Dai,M Dai,Papuan,1984-05-30,False,True,
1368,1409,Pipi Raho,P Raho,Papuan,1988-03-04,False,True,
1369,1410,John Reva,J Reva,Papuan,1990-09-25,False,True,
1370,1411,Charles Amini,CJA Amini,Papuan,1992-04-14,False,False,
1372,1413,Willie Gavera,W Gavera,Papuan,1988-08-18,False,True,
1373,1414,Norman Vanua,N Vanua,Papuan,1993-12-02,False,True,
1374,1415,Andrew Hicks,A Hicks,Papuan,1988-04-09,False,True,
1375,1416,Geraint Jones,G Jones,Papuan,1976-07-14,False,True,
1376,1417,Safyaan Sharif,S Sharif,Scotland,1991-05-24,False,True,
1377,1418,Michael Leask,M Leask,Scotland,1990-10-29,False,True,
1379,1420,Manjula Guruge,M Guruge,Emirati,1981-02-14,False,True,
1380,1421,Kamran Shazad,K Shazad,Emirati,1980-08-25,False,True,
1384,1425,Brian Masaba,B Masaba,Ugandan,1991-09-22,False,True,
1385,1426,Charles Waiswa,C Waiswa,Ugandan,1987-12-29,False,False,
1386,1427,Davis Karashani,D Karashani,Ugandan,1987-04-28,False,True,
1387,1428,Roger Mukasa,R Mukasa,Ugandan,1987-04-22,False,True,
1389,1430,Raymond Otim,R Otim,Ugandan,1986-10-21,False,True,
1391,1433,Jonathan Sebanja,J Sebanja,Ugandan,1988-10-09,False,True,
1393,1435,Frank Nsubuga,F Nsubuga,Ugandan,1980-08-28,False,True,
1396,1438,Patrick Ochan,P Ochan,Ugandan,1988-08-09,False,True,
1401,1444,Muhammad Ghous,M Ghous,American,1990-04-24,False,True,
1402,1445,Japen Patel,J Patel,American,1987-10-01,False,True,
1403,1446,Danial Ahmed,D Ahmed,American,1985-01-27,False,False,
1406,1449,Barrington Bartley,B Bartley,American,1980-10-19,False,True,
1408,1451,Karan Ganesh,K Ganesh,American,1986-10-24,False,True,
1409,1452,Neil McGarrell,N McGarrell,American,1972-07-12,False,True,
1410,1453,Timroy Allen,T Allen,American,1987-01-22,False,True,
1412,1455,Aftab Alam,A Alam,Afghanistan,1992-11-30,False,True,
1414,1457,Ramith Rambukwella,R Rambukwela,Sri Lanka,1991-09-08,False,False,
1417,1460,Kraigg Brathwaite,K Brathwaite,West India,1992-12-01,False,True,
1418,1461,Usman Shinwari,U Shinwari,Pakistan,1994-05-01,False,True,
1419,1462,Sharjeel Khan,S Khan,Pakistan,1989-08-14,False,False,
1420,1463,Kithuruwan Vithanage,K Vithanage,Sri Lanka,1991-02-26,False,False,
1423,1466,Ben Oakley,B Oakley,Australia,1982-05-09,False,False,
1424,1467,Jimmy Peirson,J Peirson,Australia,1992-10-13,False,True,
1425,1468,Nick Buchanan,N Buchanan,Australia,1991-04-03,False,True,
1426,1469,Sam Rainbird,S Rainbird,Australia,1992-06-05,False,True,
1428,1471,Andrew Fekete,A Fekete,Australia,1985-05-18,False,True,
1429,1472,Solomon Mire,S Mire,Zimbabwe,1989-08-21,False,True,
1431,1474,Matthew Short,M Short,Australia,1995-11-08,False,True,
1432,1475,Scott Boland,S Boland,Australia,1989-04-11,False,True,
1433,1476,Daniel Worrall,D Worrall,Australia,1991-07-10,False,True,
1434,1477,Trent Copeland,T Copeland,Australia,1986-03-14,False,True,
1435,1478,Ben Dwarshuis,B Dwarshuis,Australia,1994-06-23,False,False,
1436,1479,Jordan Silk,J Silk,Australia,1992-04-13,False,True,
1437,1480,Andrew Tye,A Tye,Australia,1986-12-12,True,True,
1438,1481,Blake Dean,B Dean,Australia,1987-09-15,False,True,
1439,1482,Scott Borthwick,S Borthwick,England,1990-04-19,False,False,
1440,1483,Nikita Miller,N Miller,West India,1982-05-16,False,True,
1441,1484,Vishwa Fernando,V Fernando,Sri Lanka,1991-09-18,False,True,
1442,1485,Kaushal Silva,K Silva,Sri Lanka,1986-05-27,False,True,
1443,1486,Dilruwan Perera,MDK Perera,Sri Lanka,1982-07-22,False,True,
1444,1487,Mohammad Talha,M Talha,Pakistan,1988-10-15,False,True,
1445,1488,Mark Steketee,M Steketee,Australia,1970-01-01,False,True,
1447,1490,Andre Fletcher,A Fletcher,West India,1987-11-28,False,True,
1448,1491,Ben McDermott,B McDermott,Australia,1994-12-12,False,True,
1449,1492,Hamish Bennett,H Bennett,New Zealand,1987-02-22,False,False,
1450,1493,Imrul Kayes,I Kayes,Bangladesh,1987-02-02,False,False,
1454,1497,Sayed Shirzad,S Shirzad,Afghanistan,1994-10-01,False,False,
1455,1498,Sharafuddin Ashraf,S Ashraf,Afghanistan,1995-01-10,False,False,
1462,1505,Matt Henry,M Henry,New Zealand,1991-12-14,False,True,
1463,1507,Ihsanullah,Ihsanullah,Afghanistan,1997-12-28,False,True,
1467,1511,Ben Ashkenazi,B Ashkenazi,Australia,1994-10-05,False,True,
1468,1512,James Bazley,J Bazley,Australia,1995-04-08,False,True,
1475,1521,Billy Stanlake,B Stanlake,Australia,1994-11-04,True,False,
1476,1522,Cameron Valente,C Valente,Australia,1994-09-06,False,True,
1485,1532,Abraash Khan,A Khan,Canadian,1998-07-23,False,True,
1486,1534,Ed Barnard,E Barnard,England,1995-11-20,False,True,
1493,1541,Joe Clarke,J Clarke,England,1996-05-26,False,True,
1494,1542,Ben Duckett,B Duckett,England,1994-10-17,False,False,
1495,1543,Harry Finch,H Finch,England,1995-02-10,False,True,
1496,1544,Matt Fisher,M Fisher,England,1997-11-09,False,True,
1497,1545,Miles Hammond,M Hammond,England,1996-01-11,False,False,
1498,1546,Ryan Higgins,R Higgins,England,1995-04-03,False,True,
1499,1547,Rob Jones,R Jones,England,1995-11-03,False,True,
1500,1548,Will Rhodes,W Rhodes,England,1995-03-02,False,True,
1501,1549,Rob Sayer,R Sayer,England,1995-01-25,False,True,
1502,1550,Josh Shaw,J Shaw,England,1996-01-03,False,True,
1503,1551,Dom Sibley,D Sibley,England,1995-09-05,False,True,
1504,1552,Jonathan Tattersall,J Tattersall,England,1994-12-15,False,True,
1505,1553,Jack Winslade,J Winslade,England,1995-04-12,False,True,
1506,1554,Luke Wood,L Wood,England,1995-08-02,False,False,
1508,1556,Deepak Hooda,D Hooda,India,1995-04-19,False,True,
1509,1557,Aamir Gani,A Gani,India,1996-08-27,False,True,
1511,1559,CV Milind,CV Milind,India,1994-09-04,False,False,MEDIUM_SEAM
1512,1560,Monu Kumar,M Kumar,India,1994-11-05,False,True,
1513,1561,Avesh Khan,A Khan,India,1996-12-13,True,True,
1515,1563,Shreyas Iyer,S Iyer,India,1994-12-06,True,True,LEG_SPIN
1516,1564,Sarfaraz Khan,S Khan,India,1997-10-22,True,True,
1519,1567,Sami Aslam,S Aslam,Pakistan,1995-12-12,False,False,
1520,1568,Imam-ul-Haq,Imam ul-Haq,Pakistan,1995-12-22,False,False,
1521,1569,Kamran Ghulam,K Ghulam,Pakistan,1995-10-10,False,True,
1525,1573,Ameer Hamza,A Hamza,Pakistan,1995-09-02,False,False,
1526,1574,Zia Ul Haq,Zia Ul Haq,Pakistan,1994-12-11,False,False,
1527,1575,Irfan Shah,I Shah,Pakistan,1995-05-05,False,True,
1530,1578,Zafar Gohar,Z Gohar,Pakistan,1995-01-02,False,False,
1531,1579,Karamat Ali,K Ali,Pakistan,1996-03-18,False,True,
1540,1588,Mosaddek Hossain,M Hossain,Bangladesh,1995-12-10,False,True,
1542,1590,Abu Hider,Abu Hider,Bangladesh,1996-02-14,False,True,
1544,1592,Jubair Hossain,J Hossain,Bangladesh,1995-12-09,False,True,
1546,1594,Mustafizur Rahman,M Rahman,Bangladesh,1995-09-06,False,False,FAST_SEAM
1548,1596,Liton Das,L Das,Bangladesh,1994-10-13,False,True,
1549,1597,Mehidy Hasan,M Hasan,Bangladesh,1997-10-25,False,True,
1562,1610,Jeremy Benton,J Benton,New Zealand,1995-06-14,False,True,
1565,1613,Josh Finnie,J Finnie,New Zealand,1996-12-18,False,True,
1568,1616,Kyle Jamieson,K Jamieson,New Zealand,1994-12-30,False,True,
1570,1618,Brett Randell,B Randell,New Zealand,1995-05-20,False,True,
1572,1620,Dane Watson,D Watson,New Zealand,1994-09-27,False,True,
1574,1622,Rakitha Weerasundera,R Weerasundera,New Zealand,1995-02-22,False,True,
1580,1628,Alei Nao,A Nao,Papuan,1993-12-09,False,True,
1594,1642,Andy Umeed,A Umeed,Scotland,1996-04-19,False,True,
1600,1648,Gavin Main,G Main,Scotland,1995-02-28,False,True,
1602,1650,Mark Watt,M Watt,Scotland,1996-07-29,False,False,
1604,1652,Chris Sole,C Sole,Scotland,1994-02-27,False,True,
1605,1653,Ryan Brown,R Brown,Scotland,1997-01-02,False,True,
1606,1654,Stuart Whittingham,S Whittingham,Scotland,1994-02-20,False,True,
1612,1660,Justin Dill,J Dill,South Africa,1994-11-10,False,True,
1614,1662,Andile Phehlukwayo,A Phehlukwayo,South Africa,1996-03-03,False,False,
1616,1664,Kagiso Rabada,K Rabada,South Africa,1995-05-25,True,False,
1618,1666,Corbin Bosch,C Bosch,South Africa,1994-09-10,False,True,
1619,1667,Aiden Markram,A Markram,South Africa,1994-10-04,False,True,
1622,1670,Kusal Mendis,BKG Mendis,Sri Lanka,1995-02-02,False,True,
1627,1675,Binura Fernando,B Fernando,Sri Lanka,1995-07-12,False,True,
1629,1677,Lakshan Jayasinghe,L Jayasinghe,Sri Lanka,1995-05-27,False,True,
1633,1681,Anuk Fernando,A Fernando,Sri Lanka,1995-08-01,False,False,
1634,1682,Harsha Rajapaksha,H Rajapaksha,Sri Lanka,1995-04-08,False,False,
1654,1702,Ray Jordan,R Jordan,West India,1994-10-21,False,True,
1657,1705,Shimron Hetmyer,S Hetmyer,West India,1996-12-26,False,False,
1662,1710,Marquino Mindley,M Mindley,West India,1994-12-29,False,True,
1665,1713,Jerome Jones,J Jones,West India,1995-01-26,False,True,
1667,1715,Malcolm Lake,M Lake,Zimbabwe,1994-08-03,False,False,
1668,1716,Luke Jongwe,L Jongwe,Zimbabwe,1995-02-06,False,True,
1675,1723,Ryan Burl,R Burl,Zimbabwe,1994-04-15,False,False,
1682,1730,Amad Butt,A Butt,Pakistan,1995-05-10,True,True,FAST_SEAM
1684,1732,Arafat Sunny,A Sunny,Bangladesh,1986-09-29,False,False,
1686,1734,Sabbir Rahman,S Rahman,Bangladesh,1991-08-20,False,True,
1687,1735,Moeen Ali,M Ali,England,1987-06-18,False,False,
1688,1736,Stephen Parry,S Parry,England,1986-01-12,False,True,
1689,1737,Harry Gurney,H Gurney,England,1986-10-25,False,True,
1690,1738,Kusal Perera,MDKJ Perera,Sri Lanka,1990-08-17,False,False,
1692,1740,Jayant Yadav,J Yadav,India,1990-01-22,True,True,
1695,1743,Karanveer Singh,K Singh,India,1987-11-08,False,True,
1696,1744,Shivam Sharma,Shivam Sharma,India,1993-09-09,False,True,
1697,1745,Shardul Thakur,S Thakur,India,1991-10-16,True,True,
1699,1747,Krishmar Santokie,K Santokie,West India,1984-12-20,False,False,
1700,1748,Shreyas Gopal,S Gopal,India,1993-09-04,True,True,
1701,1749,Rahul Tewatia,R Tewatia,India,1993-05-20,True,True,LEG_SPIN
1704,1752,Beuran Hendricks,B Hendricks,South Africa,1990-06-08,False,True,
1705,1754,Najeeb Amar,N Amar,Hong Konger,1971-09-25,False,False,
1706,1755,Ehsan Nawaz,E Nawaz,Hong Konger,1995-03-21,False,True,
1708,1757,Craig Young,C Young,Ireland,1990-04-04,False,True,
1709,1758,Nicole Bolton,N Bolton,Australia,1989-01-17,False,False,
1710,1759,Rene Farrell,R Farrell,Australia,1987-01-13,False,True,
1711,1760,Delissa Kimmince,D Kimmince,Australia,1989-05-14,False,True,
1712,1762,Chandima Gunaratne,C Gunaratne,Sri Lanka,1982-02-24,False,False,
1713,1763,Chamari Polgampala,C Polgampala,Sri Lanka,1981-03-20,False,False,
1716,1766,Isobel Joyce,I Joyce,Ireland,1983-07-25,False,True,
1719,1769,Kim Garth,K Garth,Ireland,1996-04-25,False,True,
1722,1772,Louise McCarthy,L McCarthy,Ireland,1993-10-18,False,True,
1724,1774,Lucy O'Reilly,L O'Reilly,Ireland,1999-11-09,False,True,
1725,1775,Eimear Richardson,E Richardson,Ireland,1986-09-14,False,True,
1728,1778,Elena Tice,E Tice,Ireland,1997-11-16,False,True,
1730,1780,Sania Khan,S Khan,Pakistan,1985-03-23,False,True,
1731,1781,Sompal Kami,S Kami,Nepal,1996-02-02,False,True,
1733,1784,Moseline Daniels,M Daniels,South Africa,1990-02-01,False,False,
1734,1785,Lizelle Lee,L Lee,South Africa,1992-04-02,False,True,
1736,1788,Felicity Leydon-Davis,F Leydon-Davis,New Zealand,1994-06-22,False,True,
1739,1791,Holly Huddleston,H Huddleston,New Zealand,1987-10-11,False,True,
1740,1792,Hayley Jensen,H Jensen,New Zealand,1992-10-07,False,True,
1742,1794,Logan van Beek,L van Beek,Dutch,1990-09-07,False,True,
1743,1795,Timm van der Gugten,T van der Gugten,Dutch,1991-02-25,False,True,
1745,1797,Jodie Dibble,J Dibble,England,1994-09-17,False,True,
1746,1798,Kate Cross,K Cross,England,1991-10-03,False,True,
1747,1799,Rebecca Grundy,R Grundy,England,1990-07-12,False,False,
1748,1800,Natalie Sciver,N Sciver,England,1992-08-20,False,True,
1749,1801,Fran Wilson,F Wilson,England,1991-11-07,False,True,
1752,1805,Asadullah Shareef,A Shareef,Emirati,1984-12-14,False,True,
1759,1812,Soniya Dabir,S Dabir,India,1980-07-17,False,True,
1760,1813,Shikha Pandey,S Pandey,India,1989-05-12,False,True,
1761,1814,Poonam Yadav,P Yadav,India,1991-08-24,False,True,
1762,1815,Sravanthi Naidu,S Naidu,India,1986-08-23,False,True,
1763,1816,Tafadzwa Kamungozi,T Kamungozi,Zimbabwe,1987-06-08,False,True,
1764,1817,Beth Mooney,B Mooney,Australia,1994-01-14,False,False,
1765,1818,Salma Khatun,S Khatun,Bangladesh,1990-10-01,False,True,
1766,1819,Jahanara Alam,J Alam,Bangladesh,1993-04-01,False,True,
1770,1823,Fahima Khatun,F Khatun,Bangladesh,1992-11-02,False,True,
1773,1826,Khadija-Tul Kubra,K Tul Kubra,Bangladesh,1995-01-30,False,True,
1774,1827,Lata Mondal,L Mondal,Bangladesh,1993-01-16,False,True,
1776,1829,Panna Ghosh,P Ghosh,Bangladesh,1989-11-11,False,True,
1777,1830,Rumana Ahmed,R Ahmed,Bangladesh,1991-05-29,False,True,
1781,1834,Amy Kenealy,A Kenealy,Ireland,1988-04-04,False,True,
1782,1835,Anam Amin,A Amin,Pakistan,1992-08-11,False,True,
1786,1839,Taskin Ahmed,T Ahmed,Bangladesh,1995-04-03,False,False,
