,id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle
7737,8671,Ashutosh Ram Pravesh Sharma Aman,A Aman,,1986-05-19,False,True,ORTHODOX
7738,8672,Avishek Kumar R J Sinha Sinha,A Sinha,,1983-10-19,False,False,ORTHODOX
7739,8673,Premkumar Rajamalliaha Devvishetti,Devvishetti  Premkumar,,1986-09-19,False,False,UNORTHODOX
7740,8674,Devender Kuldeep Lohchab,D Lohchab,,1992-11-05,True,True,OFF_SPIN
7741,8675,Diwesh Gurdev Pathania,D Pathania,,1989-06-22,True,True,FAST_SEAM
7742,8676,Narender Ashok Kumar,N Kumar,,1984-04-10,True,True,FAST_SEAM
7743,8677,Pentarao Appala Naidu Balla,P Balla,,1985-05-10,True,True,OFF_SPIN
7744,8678,Pratik Pratap Desai,P Desai,,1989-12-25,True,True,LEG_SPIN
7745,8679,Shadab Shujauddin Nazar,S Nazar,,1987-06-14,True,True,FAST_SEAM
7746,8680,Shashaank Narantak Sharma,S Sharma,,1992-09-07,False,False,FAST_SEAM
7747,8681,Suraj Chhoturam Yadav,S Yadav,,1987-10-26,True,True,FAST_SEAM
7748,8682,Vikas  Hawasingh Hathwala,V Hathwala,,1993-09-06,False,False,ORTHODOX
7749,8683,Vishnu Lal Muni Tiwari,V Tiwari,,1987-11-10,True,True,OFF_SPIN
7750,8684,Anshul Harish Gupta,A Gupta,,1989-09-20,True,True,OFF_SPIN
7751,8685,Hardik Rajeev Sethi,H Sethi,,1993-02-26,True,True,OFF_SPIN
7752,8686,Koteswara Rao Siva Nageswara Rao Tokalia,K Tokalia,,1992-12-24,True,True,OFF_SPIN
7753,8687,Mohit Vijay Pal Singh Maan,M Maan,,1994-07-20,True,True,LEG_SPIN
7754,8688,Nakul Mahipal Sharma,N Sharma,,1993-09-25,True,True,FAST_SEAM
7755,8689,Raushan Ram Roop Singh Raj,R Raj,,1984-02-12,True,True,FAST_SEAM
7756,8690,Saurabh Ramesh Chand Kumar,S Kumar,,1993-01-05,False,False,ORTHODOX
7757,8691,Soumik Satya Dev Chatterjee,S Chatterjee,,1988-09-27,True,False,LEG_SPIN
7758,8692,Sumit Jagat Singh,S Singh,,1987-09-10,True,True,FAST_SEAM
7759,8693,Lakhan Shreepal Singh,L Singh,,1993-10-07,True,True,FAST_SEAM
7760,8694,Rahul Raj Kumar Kanojia,R Kanojia,,1994-12-26,False,True,ORTHODOX
7761,8695,Gaurav Kawal Kochhar,G Kochhar,,1992-09-17,True,False,OFF_SPIN
7762,8696,Sachin Shivaji Shinde,S Shinde,,1991-09-30,False,False,ORTHODOX
7763,8697,Azaruddin Mohhamed Rafik Bloch,A Bloch,,1985-02-01,False,True,ORTHODOX
7764,8698,Hiren Kumar Chimanlal Tukadiya,H Tukadiya,,1989-08-19,True,True,FAST_SEAM
7765,8699,Adil Noor Mohammad Reshi,A Reshi,,1989-01-02,True,True,FAST_SEAM
7766,8700,Aditya Partap Ajay Singh Jamwal,A Jamwal,,1989-12-21,True,True,OFF_SPIN
7767,8701,Hardeep Kehar Singh,H Singh,,1982-03-08,True,True,LEG_SPIN
7768,8702,Ian Dev Singh Rajinder Prasad Chauhan,I Chauhan,,1989-03-01,True,True,OFF_SPIN
7769,8703,Manik Sunil Gupta,M Gupta,,1990-12-16,True,False,LEG_SPIN
7770,8704,Mehjoor Ali Ali Mohd Sofi,M Sofi,,1991-04-15,True,True,FAST_SEAM
7771,8705,Obaid Ahmad Ghulam Qadir Haroon,O Haroon,,1986-12-02,True,True,FAST_SEAM
7772,8706,Umar Nazir Nazir Ahmad Mir,U Mir,,1993-11-03,True,True,FAST_SEAM
7773,8707,Veemarsh Kulbushan Kaw,V Kaw,,1985-01-01,True,True,OFF_SPIN
7774,8708,Waseem Raza Mohammad Altaf Paray,W Paray,,1993-01-03,False,False,ORTHODOX
7775,8709,Aamir Ab Aziz Sofi,A Sofi,,1990-12-08,False,False,ORTHODOX
7776,8710,Abid Gh Nabi,A Nabi,,1985-12-26,True,True,FAST_SEAM
7777,8711,Asif Abdul Rashid Khan,A Khan,,1992-12-04,True,True,FAST_SEAM
7778,8712,Mohammed Mudhasir Ghulam Mohammed Gujree,M Gujree,,1988-10-21,True,True,FAST_SEAM
7779,8713,Raman Baldev Raj Datta,R Datta,,1979-02-24,False,True,ORTHODOX
7780,8714,Ravi Kumar Rajeev Pandita,R Pandita,,1986-02-10,True,True,OFF_SPIN
7781,8715,Rouf Ahmad Ghulam Nabi Bisati,R Bisati,,1979-01-11,True,True,OFF_SPIN
7782,8716,Sahil Sudesh Kumar Sharma,S Sharma,,1989-11-09,True,True,FAST_SEAM
7783,8717,Dhruv Vaishno Dass Gupta Mahajan,D Mahajan,,1979-09-09,True,True,FAST_SEAM
7784,8718,Imran Bashir Bashir Ahmad Haroon,I Haroon,,1988-12-25,True,True,FAST_SEAM
7785,8719,Jehangir Gulam Lone,J Lone,,1993-03-03,True,True,FAST_SEAM
7786,8720,Pawan  Gopal Singh Negi,P Negi,,1993-01-06,False,False,ORTHODOX
7787,8721,Punit Hari Bisht,P Bisht,,1986-06-15,True,True,FAST_SEAM
7788,8722,Varun Jagdish Kumar Sood,V Sood,,1990-10-12,False,False,ORTHODOX
7789,8723,Jagrit Sanjay Anand,J Anand,,1989-07-15,True,False,OFF_SPIN
7790,8724,Subodh Kumar Kailash Chand Bhati,S Bhati,,1990-09-29,True,True,FAST_SEAM
7791,8725,Buddhadev Arjun Mangaldas,B Mangaldas,,1988-06-20,True,True,FAST_SEAM
7792,8726,Gauresh Mahadev Gawas,G Gawas,,1990-12-08,True,True,FAST_SEAM
7793,8727,Harshad Hanumant Gadekar,H Gadekar,,1986-12-05,True,True,FAST_SEAM
7794,8728,Keenan Agnelo Vaz,K Vaz,,1991-09-12,True,True,FAST_SEAM
7795,8729,Prathamesh Ravikant Salunke,P Salunke,,1987-07-06,True,True,FAST_SEAM
7796,8730,Rahul Vijay Keni,R Keni,,1988-04-24,True,False,FAST_SEAM
7797,8731,Rajasekhar Surendra Harikant,R Harikant,,1990-10-04,True,True,FAST_SEAM
7798,8732,Robin Ronald Dsouza,R Dsouza,,1982-02-05,True,True,FAST_SEAM
7799,8733,Rohan Santosh Belekar,R Belekar,,1987-10-28,True,True,FAST_SEAM
7800,8734,Rohit Devidas Asnodkar,R Asnodkar,,1986-12-05,True,True,OFF_SPIN
7801,8735,Sagar Ashok Naik,S Naik,,1993-11-01,True,True,FAST_SEAM
7802,8736,Sagun Krishna Kamat,S Kamat,,1983-05-11,True,False,FAST_SEAM
7803,8737,Sher Bahadur Shyamlal Yadav,S Yadav,,1984-12-04,False,False,ORTHODOX
7804,8738,Sumiran Praneet Amonkar,S Amonkar,,1991-07-28,True,True,FAST_SEAM
7805,8739,Suraj Rukmana Dongre,S Dongre,,1989-12-27,True,False,FAST_SEAM
7806,8740,Swapnil Ashok Asnodkar,S Asnodkar,,1984-03-29,True,True,OFF_SPIN
7807,8741,Anfal P M Mohammed Kunhi,A Mohammed Kunhi,,1990-11-04,True,True,OFF_SPIN
7808,8742,Anthaf P U Ummer P H,A P H,,1988-03-23,True,True,FAST_SEAM
7809,8743,Jafar Jamal Jamal P,J P,,1990-03-20,True,True,OFF_SPIN
7810,8744,Niyas N Nizar  S J,N S J,,1989-09-19,True,True,FAST_SEAM
7811,8745,Manu Krishnan Unni Krishnan K G,M K G,,1988-10-04,False,False,FAST_SEAM
7812,8746,Mohammed Shanu Thaha N,M N,,1990-12-06,True,True,OFF_SPIN
7813,8747,Pawan K B Balasubramanya Prasad,P Prasad,,1987-12-19,True,True,FAST_SEAM
7814,8748,Akshaya G R Mohan Krishna,A Krishna,,1990-10-11,True,True,OFF_SPIN
7815,8749,Amit Anil Kumar Verma,A Verma,,1987-08-30,True,False,LEG_SPIN
7816,8750,Rohan Prem Bhasin,R Bhasin,,1986-09-13,True,False,OFF_SPIN
7817,8751,Sandeep P V  Sankarankutty,S Sankarankutty,,1991-04-04,True,True,FAST_SEAM
7818,8752,Sreejith K R Ramachandran,S Ramachandran,,1986-10-27,False,True,ORTHODOX
7819,8753,Vinod  Kumar C V,V C V,,1987-01-31,True,True,FAST_SEAM
7820,8754,Monish Satish Kareparambil,M Kareparambil,,1990-09-08,False,False,ORTHODOX
7821,8755,Abhishek Manjunath Hegde,A Hegde,,1987-07-01,True,True,FAST_SEAM
7822,8756,Robert  Martin Fernandez,R Fernandez,,1986-04-29,True,True,FAST_SEAM
7823,8757,Sachin C Mohanakumar,S Mohanakumar,,1999-10-04,True,False,OFF_SPIN
7824,8758,Ayyappa Satyanarayana Bandaru,A Bandaru,,1992-10-27,True,True,FAST_SEAM
7825,8759,Sudhakar Nageswararao Bodavarapu,S Bodavarapu,,1991-07-25,False,False,ORTHODOX
7826,8760,Sumanth Bapparao Bodapati,S Bodapati,,1998-05-10,True,True,LEG_SPIN
7827,8761,Siva Kumar Ramarao Duvvarapu,S Duvvarapu,,1990-02-11,True,True,FAST_SEAM
7828,8762,Swaroop Kumar Babu Rao Dasari,S Dasari,,1986-05-07,True,True,LEG_SPIN
7829,8763,Prashanth Kumar Rajanna Dara Bengimen,P Dara Bengimen,,1991-12-13,True,True,OFF_SPIN
7830,8764,Bharat Reddy Ramesh Reddy Koyya,B Koyya,,1989-10-02,True,True,LEG_SPIN
7831,8765,Srikar Bharat Kona Srinivasa Rao Kona,S Kona,,1993-10-03,True,True,FAST_SEAM
7832,8766,Ajay Kumar Narayana Rao Mallireddy,A Mallireddy,,1989-12-12,True,True,FAST_SEAM
7833,8767,Suresh Subbaiah Marupuri,S Marupuri,,1983-12-21,True,False,LEG_SPIN
7834,8768,Kaif Tarif Mohammad,K Mohammad,,1980-12-01,True,True,OFF_SPIN
7835,8769,Jyotisaikrishna Nakketla Venugopal Nakketla,J Nakketla,,1990-06-13,True,True,FAST_SEAM
7836,8770,Vijay Kumar David Paidikalva,V Paidikalva,,1986-10-21,True,True,FAST_SEAM
7837,8771,Venkata Satya Prasad  Durga Prasad Rao Garikina,V Garikina,,1989-12-02,True,True,OFF_SPIN
7838,8772,Atchuta Rao Appa Rao Tekkam,A Tekkam,,1986-08-21,False,False,FAST_SEAM
7839,8773,Ganga Pradeep A G Prasad Andimani,G Andimani,,1987-01-13,True,True,OFF_SPIN
7840,8774,Ganga Praveen A G Prasad Andimani,G Andimani,,1984-05-03,True,True,FAST_SEAM
7841,8775,Rakesh Siva Shanker Prasad Avadhanam,R Avadhanam,,1986-06-19,True,True,FAST_SEAM
7842,8776,Bhaskar Reddy Narayana Reddy Kokatam,B Kokatam,,1993-12-14,False,False,FAST_SEAM
7843,8777,Kaushik Jagan Nathan,K Nathan,,1985-10-25,True,True,FAST_SEAM
7844,8778,Shri Vasudeva Das Narayana Das Kuthethur,S Kuthethur,,1985-01-26,True,True,LEG_SPIN
7845,8779,Gopinath Hari Krishnan,G Krishnan,,1988-06-16,True,True,FAST_SEAM
7846,8780,Balaji L Lakshmipathi,L Balaji,,1981-09-27,True,True,FAST_SEAM
7847,8781,Suryapprakash L Laxmesha,L Suryapprakash,,1989-09-27,True,True,LEG_SPIN
7848,8782,Vignesh L Lakshminarayanan,L Vignesh,,1989-03-20,True,True,FAST_SEAM
7849,8783,Kaushik Mohan Gandhi,Kaushik ,,1990-02-23,True,True,OFF_SPIN
7850,8784,Prabhu M Murthy,M Prabhu,,1987-12-14,True,True,OFF_SPIN
7851,8785,Prasanth P Parameswaran,Prasanth Parameswaran,,1985-05-30,False,True,FAST_SEAM
7852,8786,Ashwin N Ravichandran Ravichandran,A Ravichandran,,1986-09-17,True,True,OFF_SPIN
7853,8787,Sathish R Rajagopal,R Sathish,,1981-01-14,True,True,FAST_SEAM
7854,8788,Rahil Sanjay Shah,R Shah,,1985-10-20,False,True,ORTHODOX
7855,8789,Aniruda S Srikkanth,S Aniruda,,1987-04-14,True,True,OFF_SPIN
7856,8790,Sunil Sam Samkutty  P G,S P G,,1988-03-27,True,True,FAST_SEAM
7857,8791,Sushil Uma Shankar,S Shankar,,1989-07-31,True,True,FAST_SEAM
7858,8792,Yomahesh Vijaya Kumar,Y Kumar,,1987-12-21,True,True,FAST_SEAM
7859,8793,Antony Dhas Wenceslaus,Antony Dhas,,1988-10-14,True,True,FAST_SEAM
7860,8794,Vijay M Murali,M Vijay,,1984-04-01,True,True,OFF_SPIN
7861,8795,Natarajan T Thangarasu,T Natarajan,,1991-05-27,False,False,FAST_SEAM
7862,8796,Maaruthi Raghav Venkataramanan R,M R,,1988-06-10,True,False,OFF_SPIN
7863,8797,Danny Derek Prince Christopher Rudrapati,D Rudrapati,,1986-03-14,False,False,FAST_SEAM
7864,8798,Ravi Teja Krishna Murthi Dharaka Bhamidipati,R Dharaka Bhamidipati,,1987-09-05,True,True,LEG_SPIN
7865,8799,Praneeth Kumar G Raj Kumar Gootam,P Gootam,,1989-10-13,True,True,FAST_SEAM
7866,8800,Ahmed  Mohsin Habeeb,A Habeeb,,1987-11-07,True,True,FAST_SEAM
7867,8801,Amol Jaywant Shinde,A Shinde,,1985-11-06,True,True,OFF_SPIN
7868,8802,Harrsha Ashok Iyengar,H Iyengar,,1990-12-08,True,True,OFF_SPIN
7869,8803,Anirudh Balachander Sitaram,A Sitaram,,1994-09-02,True,False,OFF_SPIN
7870,8804,Anshul J Jaggulal,J Anshul,,1988-04-22,True,True,OFF_SPIN
7871,8805,Anwar Maqbool Khan,A Khan,,1986-10-10,False,True,FAST_SEAM
7872,8806,Benjamin Christopher Thomas,B Thomas,,1989-06-20,True,True,OFF_SPIN
7873,8807,Kaneshkk Naidu Pagadala,K Pagadala,,1990-10-09,True,True,FAST_SEAM
7874,8808,Ketan Narottam Panchal,K Panchal,,1986-10-04,True,False,FAST_SEAM
7875,8809,Abhijit Sanjay Karambelkar,A Karambelkar,,1991-06-04,True,True,FAST_SEAM
7876,8810,Abhimanyu Ravindra Pal Singh Chauhan,A Chauhan,,1986-09-29,True,True,FAST_SEAM
7877,8811,Aditya Arvind Waghmode,A Waghmode,,1989-11-08,True,False,OFF_SPIN
7878,8812,Jyot Bhagyesh Chhaya,J Chhaya,,1989-12-03,False,True,ORTHODOX
7879,8813,Kamran Hussain Munawar Bhai Shaikh,K Shaikh,,1988-11-04,True,True,OFF_SPIN
7880,8814,Ketul Pravin Bhai Patel,K Patel,,1988-02-26,False,True,ORTHODOX
7881,8815,Miten Ketan Shah,M Shah,,1985-03-07,True,True,FAST_SEAM
7882,8816,Pratyush Alok Chatterji,P Chatterji,,1989-11-12,True,True,FAST_SEAM
7883,8817,Sahil Surendra Gupta,S Gupta,,1992-04-12,True,True,OFF_SPIN
7884,8818,Sarthak Rajesh Mundhva,S Mundhva,,1988-11-15,True,True,OFF_SPIN
7885,8819,Shailesh Rajilal Solanki,S Solanki,,1989-11-25,True,True,OFF_SPIN
7886,8820,Soaeb Latifbhai Tai,S Tai,,1989-12-25,True,True,OFF_SPIN
7887,8821,Sunil Manohar Sharma,S Sharma,,1990-12-28,False,False,ORTHODOX
7888,8822,Vishwanath Mohan Bhai Parmar,V Parmar,,1983-10-20,False,True,UNORTHODOX
7889,8823,Firdaush Daud Bhaja,F Bhaja,,1998-10-08,True,True,FAST_SEAM
7890,8824,Monil Kantilal Patel,M Patel,,1990-05-05,True,True,OFF_SPIN
7891,8825,Murtuja Yakubbhai Vahora,M Vahora,,1985-12-01,True,True,FAST_SEAM
7892,8826,Anupam Mithlesh Gupta,A Gupta,,1989-01-26,False,False,ORTHODOX
7893,8827,Sagar Suresh Mangalorkar,S Mangalorkar,,1990-08-19,True,True,FAST_SEAM
7894,8828,Irfankhan Mehmoodkhan Pathan,I Pathan,,1984-10-27,False,False,FAST_SEAM
7895,8829,Manprit Charanjit Singh Juneja,M Juneja,,1990-09-12,True,True,OFF_SPIN
7896,8830,Mohit Kishore Thadani,M Thadani,,1991-07-27,True,True,FAST_SEAM
7897,8831,Mehul Balubhai Patel,M Patel,,1989-07-18,True,True,FAST_SEAM
7898,8832,Himalaya Ranjitsinh Barad,H Barad,,1989-08-28,True,True,FAST_SEAM
7899,8833,Dhruv Jatinbhai Raval,D Raval,,1988-09-20,True,False,FAST_SEAM
7900,8834,Ishwar Haribhai Chaudhary,I Chaudhary,,1988-07-10,True,True,FAST_SEAM
7901,8835,Jesal Balibhai Karia,J Karia,,1989-11-07,True,True,OFF_SPIN
7902,8836,Rujul Haren Bhatt,R Bhatt,,1986-04-24,True,False,OFF_SPIN
7903,8837,Rajdeep Dilip Bhai Darbar,R Darbar,,1987-09-14,True,True,OFF_SPIN
7904,8838,Krunal Mukeshbhai Patel,K Patel,,1985-03-03,True,False,OFF_SPIN
7905,8839,Bhavesh Prakashbhai Baria,B Baria,,1990-05-14,True,True,FAST_SEAM
7906,8840,Pranjal Ashokbhai Sutaria,P Sutaria,,1991-05-24,False,False,ORTHODOX
7907,8841,Nilesh Babulal Chauhan,N Chauhan,,1983-09-30,False,True,ORTHODOX
7908,8842,Abhishek Ramesh Bhat,A Bhat,,1989-11-19,True,True,FAST_SEAM
7909,8843,Bhushan Maheshbhai Chauhan,B Chauhan,,1984-10-29,True,True,OFF_SPIN
7910,8844,Divyarajsinh Mahendrasinh Chauhan,D Chauhan,,1994-07-01,False,True,ORTHODOX
7911,8845,Jaydeep Harishbhai Bhatti,J Bhatti,,1987-09-06,False,False,UNORTHODOX
7912,8846,Kamlesh Rasikbhai Makwana,K Makwana,,1983-08-31,True,True,OFF_SPIN
7913,8847,Pruthvipalsinh Indrasinh Solanki,P Solanki,,1990-02-14,True,False,LEG_SPIN
7914,8848,Rahul Rajendra Dave,R Dave,,1988-10-12,False,True,UNORTHODOX
7915,8849,Sagar Dipakbhai Jogiyani,S Jogiyani,,1984-06-20,True,True,FAST_SEAM
7916,8850,Shauryakumar Maheshbhai Sanandia,S Sanandia,,1987-04-24,True,True,FAST_SEAM
7917,8851,Vishal Harish Bhai Joshi,V Joshi,,1989-05-01,True,True,OFF_SPIN
7918,8852,Jayesh Arshi Bhai Odedara,J Odedara,,1987-10-20,True,True,FAST_SEAM
7919,8853,Rajen Bhikhalal Sitapara,R Sitapara,,1990-02-15,True,True,FAST_SEAM
7920,8854,Bravish Ratnakar Shetty,B Shetty,,1987-10-27,True,True,OFF_SPIN
7921,8855,Hiken Naresh Shah,H Shah,,1984-11-15,False,False,ORTHODOX
7922,8856,Javed Jais Khan,J Khan,,1990-10-20,True,True,FAST_SEAM
7923,8857,Kevin Gregory D Almeida,K D Almeida,,1989-12-21,True,False,OFF_SPIN
7924,8858,Kshemal Makarand Waingankar,K Waingankar,,1985-04-05,True,True,FAST_SEAM
7925,8859,Vinit Ajit Indulkar,V Indulkar,,1984-08-26,True,True,OFF_SPIN
7926,8860,Wasim Abdul Kader Jaffer,W Jaffer,,1978-02-16,True,True,FAST_SEAM
7927,8861,Wilkin Arvind Mota,W Mota,,1981-09-20,True,True,FAST_SEAM
7928,8862,Kaustubh Rawalnath Pawar,K Pawar,,1990-09-13,True,True,FAST_SEAM
7929,8863,Praful Giju Waghela,P Waghela,,1984-11-19,True,False,LEG_SPIN
7930,8864,Akshay Abhay Girap,A Girap,,1985-03-05,True,True,OFF_SPIN
7931,8865,Abhishek Santosh Kumar Raut,A Raut,,1987-03-03,True,True,LEG_SPIN
7932,8866,Prathamesh Ganesh Dake,P Dake,,1991-01-01,True,True,FAST_SEAM
7933,8867,Shoaib Shabbir Shaikh,S Shaikh,,1987-01-18,True,True,FAST_SEAM
7934,8868,Rohan Ravindra Raje,R Raje,,1986-09-03,True,True,FAST_SEAM
7935,8869,Ameya Jayprakash Shrikhande,A Shrikhande,,1986-07-25,True,True,FAST_SEAM
7936,8870,Amol  Ashok Nilugade,A Nilugade,,1986-03-02,False,False,ORTHODOX
7937,8871,Anupam Amrut Sanklecha,A Sanklecha,,1982-07-17,True,False,FAST_SEAM
7938,8872,Avadhoot Bhalchandra Dandekar,A Dandekar,,1990-07-09,True,True,FAST_SEAM
7939,8873,Bharat Dhansukh Solanki,B Solanki,,1985-05-04,True,True,LEG_SPIN
7940,8874,Nikhil Sandesh Paradkar,N Paradkar,,1987-09-24,True,False,OFF_SPIN
7941,8875,Nikit Ravindra Dhumal,N Dhumal,,1991-07-04,True,True,FAST_SEAM
7942,8876,Rohit Heero Motwani,R Motwani,,1990-12-13,True,False,FAST_SEAM
7943,8877,Sachin Ashok Chaudhari,S Chaudhari,,1986-03-27,True,True,FAST_SEAM
7944,8878,Sajin S Sureshnath,S Sureshnath,,1987-09-06,True,True,FAST_SEAM
7945,8879,Sandip Vitthal Adole,S Adole,,1990-10-18,False,False,FAST_SEAM
7946,8880,Sangram Dilip Atitkar,S Atitkar,,1988-01-23,True,True,FAST_SEAM
7947,8881,Swapnil Mansukh Gugale,S Gugale,,1991-04-04,True,True,OFF_SPIN
7948,8882,Vishant Vasantrao More,V More,,1989-11-25,True,True,FAST_SEAM
7949,8883,Dhawal Ghanshyamdas Hemnani,D Hemnani,,1991-01-27,False,False,ORTHODOX
7950,8884,Azhar Ahmed Riyaz Ahmed Ansari,A Ansari,,1990-01-18,True,False,FAST_SEAM
7951,8885,Azeem Ameen Akhtar,A Akhtar,,1991-12-08,True,True,FAST_SEAM
7952,8886,Chetan Dinesh Bist,C Bist,,1989-09-03,True,True,FAST_SEAM
7953,8887,Deepak Lokendra Chahra,D Chahra,,1992-08-07,True,True,FAST_SEAM
7954,8888,Gajendra Mahendra Parihar,G Parihar,,1988-09-10,False,True,ORTHODOX
7955,8889,Madhur Surendra Khatri,M Khatri,,1987-06-25,True,True,OFF_SPIN
7956,8890,Pranay Inder Sharma,P Sharma,,1988-03-16,True,False,FAST_SEAM
7957,8891,Puneet Raghuveer Yadav,P Yadav,,1987-08-12,True,True,OFF_SPIN
7958,8892,Rajesh Barsingha Ram Bishnoi,R Bishnoi,,1990-01-25,False,False,ORTHODOX
7959,8893,Rajesh Khinyaram Bishnoi,R Bishnoi,,1987-08-10,True,True,FAST_SEAM
7960,8894,Shailender Gopal Singh Gehlot,S Gehlot,,1980-11-23,True,True,FAST_SEAM
7961,8895,Vivek Virender Yadav,Vivek Yadav,,1981-02-07,True,True,LEG_SPIN
7962,8896,Siddarth Kamal Saraf,S Saraf,,1992-10-16,True,False,OFF_SPIN
7963,8897,Meghana Srinivasa Rao Sabbineni,M Sabbineni,,1996-06-07,True,True,FAST_SEAM
7964,8898,Thirushkamini Dickeshwashankar Murugesan,T Murugesan,,1990-07-30,True,False,LEG_SPIN
7965,8899,Rakshita K K,Rakshita K,,1988-11-12,True,True,FAST_SEAM
7966,8900,Paramita Avijit Roy,P Roy,,1993-11-17,True,True,OFF_SPIN
7967,8901,Ananya S Upendran Upendran,A Upendran,,1991-10-23,True,True,FAST_SEAM
7968,8902,Aayushi Vijay Kumar Chaudhary,A Chaudhary,,1994-01-23,False,True,FAST_SEAM
7969,8903,Alka  Surendra Pratap Singh,A Singh,,1993-03-04,True,True,FAST_SEAM
7970,8904,Anuradha Narendra Singh Kalkhanday,A Kalkhanday,,1993-02-19,True,True,OFF_SPIN
7971,8905,Apurwa Lalu Ram Bhardwaj,A Bhardwaj,,1987-09-05,True,True,FAST_SEAM
7972,8906,Arti Suraj Pal Singh,A Singh,,1994-07-20,True,True,OFF_SPIN
7973,8907,Bhawana Kanchan Singh Tomar,B Tomar,,1993-12-20,True,True,FAST_SEAM
7974,8908,Deepali Brijesh Singh,D Singh,,1994-07-04,True,True,FAST_SEAM
7975,8909,Garima Satish Kumar Singh,G Singh,,1990-10-23,True,True,LEG_SPIN
7976,8910,Gayatri Om Prakash Agarwal,G Agarwal,,1994-06-01,True,True,FAST_SEAM
7977,8911,Mradulata D Deepchand,Mradulata,,1992-07-17,True,True,FAST_SEAM
7978,8912,Neelam Keshav Singh Rajput,N Rajput,,1990-10-03,True,True,OFF_SPIN
7979,8913,Neetu Rajveer Singh,N Singh,,1991-02-01,True,True,OFF_SPIN
7980,8914,Reena Satya Pal Singh Jindal,R Jindal,,1992-10-09,True,True,FAST_SEAM
7981,8915,Ritu Pyare Lal Jain,R Jain,,1988-03-21,False,True,ORTHODOX
7982,8916,Sarita Keshav Prasad Yadav,S Yadav,,1996-05-13,True,True,OFF_SPIN
7983,8917,Shashi Jaiveer Singh Singh,S Singh,,1995-03-09,True,True,FAST_SEAM
7984,8918,Shefali Santosh Sahu,S Sahu,,1993-05-11,True,True,OFF_SPIN
7985,8919,Shefali Ajit Sharma,S Sharma,,1994-12-29,True,True,FAST_SEAM
7986,8920,Shiva Ved Prakash Kothari,S Kothari,,1986-10-13,True,True,OFF_SPIN
7987,8921,Shivangi Ramendra Singh Raj,S Raj,,1992-07-24,False,False,ORTHODOX
7988,8922,Shuchi Rajendra Kumar Kaushik,S Kaushik,,1994-11-17,True,True,OFF_SPIN
7989,8923,Swati Anil Thapliyal,S Thapliyal,,1995-06-09,True,True,OFF_SPIN
7990,8924,Vishwamohini Ramji Mishra,V Mishra,,1993-08-29,True,True,OFF_SPIN
7991,8925,Zeenat Firdos Mohd Ishaq Ahmed Qureshi,Z Qureshi,,1982-07-20,False,True,ORTHODOX
7992,8926,Priyanka Amar Nath Roy,P Roy,,1988-03-02,True,True,LEG_SPIN
7993,8927,Asha B Joy Sobhana,A Sobhana,,1991-03-16,True,True,LEG_SPIN
7994,8928,Anagha Arun Deshpande,A Deshpande,,1985-11-19,True,True,FAST_SEAM
7995,8929,Anusha Prabha Karan,A Karan,,1988-07-27,True,True,OFF_SPIN
7996,8930,Shubhi Sushil Kumar Pandey,S Pandey,,1992-03-02,True,True,FAST_SEAM
7997,8931,Shweta Rohidas Jadhav,S Jadhav,,1985-12-27,True,False,OFF_SPIN
7998,8932,Ananya Ashis Mitra,A Mitra,,1983-11-23,True,True,FAST_SEAM
7999,8933,Antara Bishnu Pada Jana,A Jana,,1994-10-09,True,True,FAST_SEAM
8000,8934,Dipali Badri Prasad Shaw,D Prasad Shaw,,1986-03-25,True,True,FAST_SEAM
8001,8935,Gayatri Shiba Pada Mal,G Mal,,1992-11-25,True,True,FAST_SEAM
8002,8936,Madhumonti Mohiran Bhattacharya,M Bhattacharya,,1989-11-29,True,False,FAST_SEAM
8003,8937,Mandira Manik Mahapatra,M Mahapatra,,1992-05-12,True,True,OFF_SPIN
8004,8938,Neha Suvendu Maji,N Maji,,1990-10-05,True,True,LEG_SPIN
8005,8939,Pampa Paresh Chandra Sarkar,P Sarkar,,1995-08-18,True,True,FAST_SEAM
8006,8940,Ruma Shankar Mondal,R Mondal,,1989-09-20,True,True,OFF_SPIN
8007,8941,Sampa Swapan Mukherjee,S Mukherjee,,1992-05-30,True,True,FAST_SEAM
8008,8942,Subhankhi Asim Paul,S Paul,,1992-08-10,True,True,FAST_SEAM
8009,8943,Trisha Kamal Bera,T Bera,,1991-09-09,True,True,OFF_SPIN
8010,8944,Ranjana Yadav Padmakar Yadav Yadav,R Yadav,,1992-05-10,True,True,OFF_SPIN
8011,8945,Praneesha Vincent Vijay Kumar Gorentla,P Gorentla,,1994-12-14,True,True,FAST_SEAM
8012,8946,Rameshwari Venu Gopal Jammula,R Jammula,,1989-06-11,True,True,OFF_SPIN
8013,8947,Mahendra Keerthana Mahendra Sunder Rao Mahendra,M Mahendra,,1985-12-16,True,True,OFF_SPIN
8014,8948,Revathi M V Shashi Raj Mandha,R Mandha,,1984-04-17,True,True,LEG_SPIN
8015,8949,Shalini Hemanath Kumar Sastry Mantravadi,S Mantravadi,,1989-03-20,True,True,LEG_SPIN
8016,8950,Manukonda Soujanya Nath Manukonda Jagannath Manukonda ,M Soujanya Nath,,1988-01-04,True,True,FAST_SEAM
8017,8951,Mounika Panjala Madhusudhan Goud Panjala,M Panjala,,1993-06-07,True,True,OFF_SPIN
